EpisodeNumber,IterationTime,AverageIterationTime,CumulativeIterationTime,Reward,AverageReward,CheckpointCount,Velocity,AverageVelocity,TimedOut
2685,240.01445,95.21984732205125,255665.29005970762,10.9838705,68.64993703545503,4,1.11031342,8.17029991967598,True
2686,19.68026,95.19172387181966,255684.97031970762,-1.01087117,68.62400225950363,1,3.43742156,8.168537865186153,False
2687,240.01445,95.24562142527265,255924.9847697076,193.726913,68.67056084184098,60,11.4840279,8.169771765459622,True
2688,68.2805557,95.23558977879748,255993.2653254076,62.8038254,68.66837827657244,20,14.2587767,8.172037020271578,False
2689,117.632271,95.24391877887975,256110.89759640762,90.42354,68.67646870488164,29,11.6191416,8.173318948341391,False
2690,240.01445,95.29773682022588,256350.9120464076,194.5458,68.7232602778538,60,11.5000906,8.17455566642751,True
2691,9.380025,95.26580901947514,256360.2920714076,-2.872682,68.69665457652424,1,2.87103677,8.172584830717206,False
2692,227.891861,95.31507575498054,256588.1839324076,218.200333,68.75219086122834,69,13.775321,8.17466608486627,False
2693,77.85895,95.30859371793821,256666.0428824076,63.4141769,68.7502086800322,20,12.6672077,8.176334314207205,False
2694,240.01445,95.36230784424929,256906.0573324076,222.936462,68.80744188467955,69,13.0556173,8.178145480868599,True
2695,240.01445,95.41598210850003,257146.07178240758,232.765762,68.86827985132717,73,13.550004,8.180138749335809,True
2696,240.01445,95.46961655504732,257386.08623240757,229.038025,68.92768999418647,72,13.3197975,8.182045150949557,True
2697,76.9191055,95.46273835295054,257463.00533790758,62.7961121,68.925416513321,20,12.6764984,8.18371161489062,False
2698,226.451553,95.51128869195982,257689.45689090758,214.035553,68.97920084856439,67,13.6669407,8.185743945908081,False
2699,240.01445,95.56482821078457,257929.47134090756,32.14698,68.96555423098432,11,2.57835,8.183666363860691,True
2700,240.01445,95.6183280707065,258169.48579090755,238.827438,69.02846603978767,74,13.9748688,8.185811253651854,True
2701,77.6389847,95.61167152003242,258247.12477560755,63.220108,69.02631559253118,20,12.6339436,8.187458100133286,False
2702,240.01445,95.66511444323002,258487.13922560753,234.875015,69.0876955701061,73,13.7083673,8.189501367786828,True
2703,28.5404625,95.64028105368388,258515.67968810754,12.3425026,69.0667021579825,4,9.626419,8.19003296883463,False
2704,240.01445,95.69367386764331,258755.69413810753,236.102188,69.12847563647436,73,13.8227663,8.19211608027367,True
2705,24.50037,95.66735471649076,258780.19450810752,12.23332,69.10744230721875,4,10.9854774,8.193148746195938,False
2706,240.01445,95.7206980628631,259020.2089581075,218.526077,69.16265983666914,67,12.8471918,8.194868643850706,True
2707,240.01445,95.77400199782323,259260.2234081075,228.998444,69.22170519469032,72,13.3066292,8.196756992781681,True
2708,25.1203842,95.74791129701164,259285.3437923075,12.4787216,69.20075136027573,4,10.8992558,8.197754961322012,False
2709,240.01445,95.80116583326227,259525.3582423075,220.180313,69.25648394116894,68,12.9475384,8.199508295924698,True
2710,13.4801188,95.7707890631393,259538.8383611075,-2.12978268,69.23014214536778,1,3.24661827,8.197680661228786,False
2711,99.41533,95.77213341612227,259638.2536911075,88.47573,69.23724121871881,28,13.4114895,8.199603866259686,False
2712,48.7209244,95.75478415026087,259686.9746155075,38.0707626,69.22574915433137,12,12.9709311,8.20136320521018,False
2713,74.09958,95.74680213619887,259761.0741955075,57.98876,69.22160724900357,18,12.3768921,8.202902286999635,False
2714,240.01445,95.79995897034175,260001.0886455075,237.293564,69.28353501493982,74,13.8448944,8.2049811344989,True
2715,51.22098,95.78353945690884,260052.3096255075,39.77734,69.27266717147208,13,12.6420155,8.206615401300189,False
2716,240.01445,95.83664362132087,260292.3240755075,239.470245,69.335331964487,74,14.01817,8.208755148943302,True
2717,226.971664,95.88490825892805,260519.2957395075,216.372513,69.38944944002455,68,13.7426729,8.210791923971296,False
2718,240.01445,95.9379360520631,260759.3101895075,223.06337,69.44598877797891,69,13.0642481,8.212577595853572,True
2719,76.3392,95.930727984372,260835.64938950748,62.90464,69.44358298585755,20,12.7881813,8.214260421783747,False
2720,240.01445,95.9836999409954,261075.66383950747,237.687668,69.50543742887746,74,13.8717337,8.216340375194857,True
2721,134.171844,95.99773454006154,261209.83568350747,114.259209,69.52188497447507,36,12.63447,8.217964090602724,False
2722,240.01445,96.05064295867284,261449.85013350745,209.048462,69.57314381981877,65,12.2229624,8.219435434581195,True
2723,240.01445,96.10351251689586,261689.86458350744,234.588608,69.63374443097564,73,13.6937141,8.221445819695195,True
2724,240.01445,96.15634325752842,261929.87903350743,228.4048,69.69203042788057,72,13.2779512,8.223302099203382,True
2725,240.01445,96.20913522330548,262169.89348350745,239.079971,69.75419114001713,74,13.9867945,8.225417142286243,True
2726,124.0312,96.21934140994405,262293.9246835075,114.311211,69.77053634172658,36,13.6618443,8.227411429578142,False
2727,206.767349,96.25987973322606,262500.69203250745,191.669968,69.81523727009412,60,13.4721127,8.229334679035576,False
2728,176.740936,96.28938158669628,262677.43296850746,163.634308,69.84962842505377,51,13.5415459,8.231281970538863,False
2729,181.041855,96.32043782466378,262858.4748235075,165.424774,69.88465046447295,52,13.3144808,8.23314463042507,False
2730,240.01445,96.37307299395879,263098.4892735075,12.5308275,69.86364173811235,4,1.10486221,8.230533537963375,True
2731,16.460186,96.3438115926428,263114.9494595075,-1.2998755,69.83758406061762,1,3.78504777,8.228905751157091,False
2732,27.2604332,96.31852485091781,263142.20989270747,10.4993992,69.81586437362617,3,9.436528,8.229347779798687,False
2733,31.6805344,96.29487392137119,263173.89042710746,16.179039,69.79623875146238,6,9.843822,8.229938513139412,False
2734,190.1638,96.32920783727411,263364.05422710744,166.665451,69.83167006537919,53,12.711484,8.231577703149236,False
2735,240.01445,96.38174357481077,263604.06867710745,226.691,69.88902265402074,71,13.2081089,8.233397275798907,True
2736,240.01445,96.4342409090305,263844.0831271075,233.828125,69.94894191657409,73,13.634119,8.235371223797518,True
2737,231.49263,96.48358631973235,264075.57575710746,217.270767,70.00276793962247,68,13.5746012,8.23732198374498,False
2738,240.01445,96.53600811070397,264315.5902071075,236.045975,70.06341191590457,73,13.8169851,8.239359844634773,True
2739,109.233681,96.54064398981653,264424.8238881075,92.4980545,70.07160273101377,30,12.5958357,8.240950379813805,False
2740,120.051865,96.54922472741148,264544.8757531075,107.475494,70.08525378622143,34,13.3031073,8.242797882339419,False
2741,200.8861,96.58728998654048,264745.7618531075,187.034271,70.1279203375581,58,13.573267,8.244742599273991,False
2742,49.6609459,96.57017607549508,264795.4227990075,36.2062645,70.11554920122055,11,12.389452,8.24625416360686,False
2743,240.01445,96.62247074334944,265035.4372490075,234.287262,70.17540035426421,73,13.6652727,8.248229744553411,True
2744,240.01445,96.67472729555668,265275.45169900754,8.073989,70.152768644587,4,1.12243176,8.245632879398691,True
2745,5.339996,96.64145416940165,265280.79169500753,-0.180436611,70.12714634759043,1,14.9824133,8.248087079916214,False
2746,240.01445,96.693665748364,265520.80614500755,218.895691,70.18132280230726,67,12.8905058,8.249777691249092,True
2747,24.7803764,96.66748690258738,265545.58652140753,12.3295784,70.16026282982736,4,10.9386406,8.250756527400803,False
2748,111.353325,96.67283109403475,265656.9398464075,91.08179,70.167876194882,29,12.312623,8.252234644748912,False
2749,50.5209656,96.65604249254547,265707.4608120075,37.5804443,70.15602190899808,12,12.3418674,8.253722324907242,False
2750,100.95507,96.65760577527546,265808.4158820075,88.51768,70.16269887557662,28,13.2318611,8.255532557189094,False
2751,149.295074,96.67673971501546,265957.71095600753,137.850708,70.18730374984942,43,13.6157122,8.257481004896405,False
2752,240.01445,96.72882463881088,266197.72540600755,60.4253922,70.18375654361763,20,4.09447336,8.255968284095207,True
2753,34.8206062,96.70633709124867,266232.5460122076,0.01485157,70.15826838343834,1,2.727694,8.253960193181987,False
2754,149.255066,96.7254179659432,266381.80107820756,135.7878,70.18209900494035,42,13.4688025,8.25585374521787,False
2755,240.01445,96.7774285038866,266621.8155282076,232.050354,70.24085336247033,73,13.4766808,8.257748782261347,True
2756,98.57547,96.77808091371827,266720.39099820756,87.23305,70.24701889100355,27,13.4692955,8.25963976437954,False
2757,151.3155,96.79786234973072,266871.7064982076,138.477768,70.2717670771149,43,13.5073614,8.261543181730143,False
2758,58.4611473,96.78396216298317,266930.1676455076,40.1343155,70.26083979227911,13,11.2785406,8.262637089423498,False
2759,240.01445,96.83587607666097,267170.1820955076,235.164322,70.32060908630147,73,13.7389393,8.26462197605292,True
2760,240.01445,96.88775237156074,267410.19654550764,168.5159,70.35618709025572,52,10.10163,8.265287558670293,True
2761,168.199112,96.91358046269744,267578.39565750764,164.982971,70.39045973926322,52,14.2965536,8.26747200852228,False
2762,240.01445,96.96539105992312,267818.41010750766,236.055145,70.45043971220339,73,13.8132467,8.269479892190446,True
