EpisodeNumber,IterationTime,Reward,CheckpointCount,AverageVelocity,TimedOut
3041,125.450958,114.597633,36,13.5282907,False
3042,47.0208855,36.6753426,11,13.2316332,False
3043,49.46094,38.5629,12,12.9356785,False
3044,51.7809944,38.6731339,12,12.39001,False
3045,79.4786758,68.30547,22,13.08991,False
3046,30.5405083,16.4561672,6,10.2987242,False
3047,240.01445,230.947479,72,13.427557,True
3048,76.69914,65.55046,21,13.0981741,False
3049,240.01445,232.323425,73,13.4717636,True
3050,240.01445,226.441437,70,13.2501965,True
3051,240.01445,224.883514,69,13.2033043,True
3052,240.01445,221.81218,68,13.0335913,True
3053,240.01445,216.655045,66,12.7747259,True
3054,240.01445,140.6855,44,8.539385,True
3055,38.6206932,0.7853193,1,3.00420284,False
3056,240.01445,216.998337,66,12.8026609,True
3057,240.01445,220.9655,68,12.96666,True
3058,240.01445,230.815765,73,13.36375,True
3059,4.51999664,-3.47707415,1,2.65443945,False
3060,240.01445,222.975433,69,13.0467787,True
3061,240.01445,229.372833,72,13.3359,True
3062,50.0409546,10.238452,3,5.42302227,False
3063,2.99999785,-3.303217,1,5.0946207,False
3064,240.01445,225.429672,70,13.1597128,True
3065,240.01445,229.550323,72,13.34746,True
3066,49.6409454,32.46269,10,11.25411,False
3067,240.01445,213.373962,66,12.4977169,True
3068,71.3200455,44.8037148,11,11.1000748,False
3069,240.01445,221.304947,68,12.9924831,True
3070,240.01445,222.567429,69,13.0124216,True
3071,240.01445,192.817337,59,11.4541378,True
3072,3.65999722,-1.89209771,1,12.0601864,False
3073,240.01445,217.8546,67,12.7905245,True
3074,240.01445,228.590973,72,13.2917614,True
3075,149.8552,132.669449,42,13.0106049,False
3076,45.52085,30.7632523,10,11.5086784,False
3077,240.01445,215.194778,66,12.6515369,True
3078,240.01445,145.2984,46,8.714021,True
3079,3.5799973,-1.74957967,1,13.1341352,False
3080,240.01445,228.74292,72,13.2940254,True
3081,240.01445,192.6295,59,11.4785223,True
3082,240.01445,233.001984,73,13.5704184,True
3083,240.01445,235.636642,73,13.7825108,True
3084,26.860424,10.7260656,3,9.675346,False
3085,240.01445,223.335983,69,13.0864439,True
3086,240.01445,225.4096,70,13.1685467,True
3087,86.19755,73.7334,25,12.6732016,False
3088,224.711182,217.687943,68,13.9830275,False
3089,217.489639,218.132492,68,14.48834,False
3090,240.01445,34.857563,11,2.60552287,True
3091,3.919997,-1.804013,1,11.7683191,False
3092,240.01445,229.3114,72,13.3111219,True
3093,46.0208626,32.01256,10,11.9468107,False
3094,240.01445,221.659973,68,12.998847,True
3095,240.01445,6.74384737,4,1.11934686,True
3096,2.819998,-2.79802561,1,9.071064,False
3097,198.5856,184.7755,58,13.4800816,False
3098,52.2810059,37.719883,12,11.9625921,False
3099,240.01445,9.578506,4,1.10356808,True
3100,2.29999852,-3.06797028,1,8.455837,False
3101,3.21999764,-2.41795969,1,10.36934,False
3102,22.1603165,12.1160431,4,12.0913219,False
3103,240.01445,212.2897,66,12.4034519,True
3104,235.393463,214.093,67,13.1429424,False
3105,240.01445,228.25383,72,13.2450724,True
3106,240.01445,211.777573,66,12.3715258,True
3107,240.01445,216.042221,66,12.742547,True
3108,28.6604652,16.4405,6,10.9915543,False
3109,240.01445,224.525909,70,13.1102676,True
3110,240.01445,224.390884,70,13.09435,True
3111,101.454987,86.65819,27,12.9788427,False
3112,240.01445,231.838974,73,13.4683695,True
3113,240.01445,6.13832045,4,1.0888077,True
3114,2.2199986,-3.12100077,1,8.421857,False
3115,240.01445,238.466949,74,13.951786,True
3116,144.59407,117.197777,37,12.0204039,False
3117,103.914574,89.33032,28,12.9982,False
3118,7.359994,-2.91681218,1,3.23396564,False
3119,7.59999371,-2.91945219,1,3.14551187,False
3120,8.059995,-2.87446332,1,3.09833932,False
3121,8.480004,-2.676522,1,3.377593,False
3122,9.460027,-2.39919853,1,3.64814544,False
3123,175.000565,163.7739,51,13.6911564,False
3124,77.61899,63.20067,20,12.6354322,False
3125,76.99909,63.7491,20,12.856245,False
3126,224.3111,216.310059,68,13.8897171,False
3127,240.01445,234.178375,73,13.653677,True
3128,103.374664,88.49012,28,12.9022312,False
3129,133.4717,114.633461,36,12.77781,False
3130,200.546021,164.347778,52,11.9370327,False
3131,127.0107,114.018951,36,13.2918787,False
3132,240.01445,228.998978,72,13.305727,True
